,postalCode,name,distance,categories,lat,lng,id,City,Neighborhood
63,,Bunker Bar & Restaurant,7365,Bar,-33.84267461097129,18.552899779345044,4c94e032f7cfa1cdd3c0b715,Cape Town,Parow
64,,Pet world N1city,3192,Pet Store,-33.89187504482157,18.55485333016368,52cc21f7498e1d117375f115,Cape Town,Parow
65,,be.UP Park,8033,Recreation Center,-33.935223,18.50943,57661733498ec123bdff4236,Cape Town,Parow
66,7441,Spar,8922,Supermarket,-33.86252636594114,18.50326431433342,4c1215e3b2510f47bbf5c398,Cape Town,Parow
67,,Caffè Magnifico,7107,Café,-33.89290597895428,18.510892296700465,4b90f613f964a5204d9c33e3,Cape Town,Parow
68,7530,Silver Spur,4126,Breakfast Spot,-33.8923636547782,18.629902200687045,4d4c48201ae437042ceef260,Cape Town,Parow
69,7500,Ster Kinekor,1200,Multiplex,-33.906656928348724,18.598932217809185,4d92029656a3f04d580ef041,Cape Town,Parow
70,,Ke Monate Restaurant,9423,Tapas Restaurant,-33.82026274508434,18.61112289388409,4df3b5bed22d8c5470ded047,Cape Town,Parow
71,,Ocean Basket,7005,Seafood Restaurant,-33.89197550339052,18.512197246446053,4c1e0c84b306c928066e66b7,Cape Town,Parow
72,,Bossa Social Cafe & Bar,4944,Cocktail Bar,-33.875031632145934,18.628989754192688,514de7ace4b08621ab8d3b9f,Cape Town,Parow
73,,The Olive Bistro,9947,Gastropub,-33.83118824137428,18.651800219788324,509631b1e4b0cb1b32536eb7,Cape Town,Parow
74,,D'Aria Wine Farm,7120,Winery,-33.841377373098695,18.609662131179853,4c5ff1df12e5c92872fd1d4c,Cape Town,Parow
75,,Woolworths,1192,Grocery Store,-33.904508995805536,18.59962447111579,4d529efb9d493704d45dda39,Cape Town,Parow
76,,Woolworths Food,4293,Grocery Store,-33.86590089943587,18.57229471818825,4da9ae7c93a04642f06c0c91,Cape Town,Parow
77,,Copper Club Eatery,4914,Burger Joint,-33.876739501953125,18.6301326751709,564dfed8498ee48b0efd5236,Cape Town,Parow
78,,Merrypak & Print,8543,Arts & Crafts Store,-33.92884676234016,18.50008711683906,4c7f5b21a7958cfa3b83902b,Cape Town,Parow
79,7500,Plattekloof Village,4340,Shopping Mall,-33.86550518109846,18.57210157785989,4bf844d7c07c9c74cccfbbef,Cape Town,Parow
80,,knead,3107,Coffee Shop,-33.87616,18.575821,572c477f498e0122ce87b8bc,Cape Town,Parow
81,7460,Grand Arena,3977,Concert Hall,-33.91589885532377,18.54702737423955,4bca09a9937ca593bdf0a692,Cape Town,Parow
82,7530,Tyger Valley Centre,5478,Shopping Mall,-33.8726891648905,18.634115104706325,4b45b6a9f964a5207f0f26e3,Cape Town,Parow
83,,Glen Garry Shopping Centre,9367,Shopping Mall,-33.856768467010056,18.672027477890293,4d7e10fe9df3f04d7b61bd94,Cape Town,Parow
84,,Milnerton Beach,9509,Beach,-33.881407379610735,18.487219285702455,4d03505a28926ea83fe664c2,Cape Town,Parow
85,7551,Eat@Altydgedacht,7070,Restaurant,-33.847325908631674,18.624847393741074,4d1dc5e4f7a9a143cc2a139f,Cape Town,Parow
86,7441,Milnerton Golf Club,9481,Golf Course,-33.875475232638976,18.489646911621094,4b4e096cf964a52022df26e3,Cape Town,Parow
87,8001,Hotel Verde,7932,Hotel,-33.97363377690457,18.592063833655832,50ffb5f9e4b063786621a304,Cape Town,Parow
88,,Yummy zone,5461,Sushi Restaurant,-33.87633671030918,18.636945057877476,4f47cbeae4b0683d4ec88271,Cape Town,Parow
89,,Dunkin',2856,Donut Shop,-33.894818,18.55745,5801c3f1d67ce46c9aeaf7cc,Cape Town,Parow
90,7441,Mike's Kitchen,8539,Steakhouse,-33.87908356722952,18.498939156201306,4cde713370bba1cd2a5160c4,Cape Town,Parow
91,7490,Woolworths,7511,Convenience Store,-33.969524609997976,18.59630748167494,4be83cba88ed2d7f399dcb1d,Cape Town,Parow
92,,Dale's Black Angus,9027,Steakhouse,-33.86181694908843,18.502439674374855,4ba65460f964a520fe4639e3,Cape Town,Parow
93,,Woolworths Food,9385,Grocery Store,-33.856709034831155,18.67222186215664,4cd039c648b837047a1cf1de,Cape Town,Parow
94,7490,Slow Lounge,7540,Airport Lounge,-33.96967159008419,18.597444062216145,4c74aeb7d8948cfa47cc65da,Cape Town,Parow
95,,Golden Dish Halaal Take Aways Gatesville,8854,Fast Food Restaurant,-33.96848524576277,18.533412477379233,4cc2e1aa01fb236a1db6a1ba,Cape Town,Parow
96,,Checkers,7885,Supermarket,-33.84103854760453,18.544521013495704,4d404c9faae1b1f7d89f85f5,Cape Town,Parow
97,7430,Woolworths,7850,Grocery Store,-33.93296595484921,18.510300720215746,4ba3a4dcf964a5204b4f38e3,Cape Town,Parow
98,,Pick 'n Pay,5489,Grocery Store,-33.873319535551154,18.63482902784354,4d5944ebfe7c224b902276b5,Cape Town,Parow
99,,Wembley Roadhouse,9676,Burger Joint,-33.9654294220003,18.514660415192708,4bc870bc14d79521910669e9,Cape Town,Parow
0,,The Olive Bistro,1035,Gastropub,-33.83118824137428,18.651800219788324,509631b1e4b0cb1b32536eb7,Cape Town,Durbanville
1,7550,Cattle Baron,1152,Steakhouse,-33.83008157677166,18.651610845286047,4c1de818b306c928534866b7,Cape Town,Durbanville
2,,Alberto's Restaurant and Pub,1538,Restaurant,-33.82647111693134,18.64860625666377,4be9a0a8a9900f479f8d1540,Cape Town,Durbanville
3,7530,Food Lover's Market,3376,Supermarket,-33.86715641,18.63250875,4b920d17f964a52018e533e3,Cape Town,Durbanville
4,7357,SPAR Vredekloof,3700,Convenience Store,-33.85910914,18.68242682,4e873445b634c60eee3f5178,Cape Town,Durbanville
5,,Ou Meul Bakkery,3730,Café,-33.87021614866072,18.631309514987937,535e1616498e6c5d20a1a50d,Cape Town,Durbanville
6,,Die Boer,1128,Music Venue,-33.830183572547405,18.6505284571695,4c1b5218013795210ddb46f3,Cape Town,Durbanville
7,,D's Speakeasy,957,Pub,-33.83209368358392,18.646245724366526,4f0d6c0de4b01660dc7720d1,Cape Town,Durbanville
8,,Jerry's Burger Bar,3823,Burger Joint,-33.8714383391959,18.632033320080712,56740de3498e17815dc6b777,Cape Town,Durbanville
9,,Glen Garry Shopping Centre,2780,Shopping Mall,-33.856768467010056,18.672027477890293,4d7e10fe9df3f04d7b61bd94,Cape Town,Durbanville
10,,Virgin Active Health Club,4214,Gym,-33.84982643441175,18.69355802745639,4c5459c71b46c9b65be171ce,Cape Town,Durbanville
11,8001,Col'Cacchio,3727,Pizza Place,-33.8702433912994,18.631449919945567,4dcd25eb3151a1df1e492bb8,Cape Town,Durbanville
12,,IMAX,4608,Multiplex,-33.85234358648886,18.697125080276752,5497085c498e9c88a8273b51,Cape Town,Durbanville
13,,Ke Monate Restaurant,4185,Tapas Restaurant,-33.82026274508434,18.61112289388409,4df3b5bed22d8c5470ded047,Cape Town,Durbanville
14,7550,Vida e café,1075,Café,-33.83064109948833,18.6485429499513,54a8ff61498ea66986616438,Cape Town,Durbanville
15,7550,Sonstraal Spar,2445,Department Store,-33.83644834721606,18.67549288424508,4ba266dcf964a5203ff537e3,Cape Town,Durbanville
16,,Woolworths Food,2789,Grocery Store,-33.856709034831155,18.67222186215664,4cd039c648b837047a1cf1de,Cape Town,Durbanville
17,,Woolworths,4129,Department Store,-33.87543188038071,18.635184907982232,4c7e63d1b53db1f7b1ce9f11,Cape Town,Durbanville
18,,Vida E Caffè,4599,Café,-33.8800206224521,18.63583157110421,53884c6d498e39acdc8e2ea0,Cape Town,Durbanville
19,7530,Virgin Active Health Club,4372,Gym,-33.87719041759904,18.63327861060014,4c41a7cb3735be9a23b218a4,Cape Town,Durbanville
20,7530,The Hussar Grill,3857,Steakhouse,-33.871559155849695,18.631494164475622,4c14b2afa1010f4796d54c18,Cape Town,Durbanville
21,7560,Woolworths Cape Gate,4552,Department Store,-33.85282412048405,18.696314967231444,4bd68b36cfa7b71326c827da,Cape Town,Durbanville
22,,Woolworths Palm Grove,738,Grocery Store,-33.83378313206032,18.647833639496014,4be1a45542e8c928fa783406,Cape Town,Durbanville
23,7551,Meerendal Wine Estate,5143,Vineyard,-33.79892468879846,18.6246427901898,4cd54631122ba143e5d32aa1,Cape Town,Durbanville
24,7550,The Vineyard Deli,2854,Deli / Bodega,-33.86229975596597,18.63363076849041,4c7b79422d3ba143031394d0,Cape Town,Durbanville
25,,Woolworths Food Welgemoed Forum,4723,Food & Drink Shop,-33.873952901088266,18.618354055896813,4c9a3b579c663704afe456fd,Cape Town,Durbanville
26,,Barnyard Theatre,3661,Theater,-33.869612720588414,18.631518900102332,4bf2dd43e5eba593a9e51d90,Cape Town,Durbanville
27,,Orms Pro Photo Warehouse North,4841,Electronics Store,-33.882375076737276,18.63626648785036,4c9757097605199caf20c8a3,Cape Town,Durbanville
28,7530,M-Kem,5506,Pharmacy,-33.88830814540221,18.635206236908818,4ba20672f964a520ffd637e3,Cape Town,Durbanville
29,,Dutch Haven,3218,Bistro,-33.86820249934682,18.64043011687884,5395908a498edbdef876c6f3,Cape Town,Durbanville
30,,Bossa Nova,1203,American Restaurant,-33.82946538513488,18.64949452333092,4d6bccaa87b9548100cdc5dd,Cape Town,Durbanville
31,,Boston Coffee,6431,Coffee Shop,-33.89318606691485,18.62150184480991,54926e1f498e89679bdd2a49,Cape Town,Durbanville
32,7530,Vida e Caffè,3725,Coffee Shop,-33.87021238718739,18.631425073283964,4b73c2acf964a520eaba2de3,Cape Town,Durbanville
33,7551,Eat@Altydgedacht,2405,Restaurant,-33.847325908631674,18.624847393741074,4d1dc5e4f7a9a143cc2a139f,Cape Town,Durbanville
34,7550,"Ruslamere Guest House, Spa and Conference Centre",1774,Bed & Breakfast,-33.82957873326731,18.663676520312194,4bd74d5b304fce720d5833ab,Cape Town,Durbanville
35,,Willowbridge Shopping Centre,3749,Shopping Mall,-33.87052642449106,18.63159260952991,4b827722f964a52008d430e3,Cape Town,Durbanville
36,7530,Mugg & Bean,3842,Coffee Shop,-33.872795,18.635484,4ba7a4cef964a52081a539e3,Cape Town,Durbanville
37,,D'Aria Wine Farm,3680,Winery,-33.841377373098695,18.609662131179853,4c5ff1df12e5c92872fd1d4c,Cape Town,Durbanville
38,7550,Silver Creek Spur,866,Breakfast Spot,-33.83266883428387,18.6474581940829,4c45cc57f799e21eaab0afa2,Cape Town,Durbanville
39,,Soet,1078,Café,-33.83061660787478,18.648525552691485,4f87eaa7e4b05ae887639584,Cape Town,Durbanville
40,7530,Exclusive Books,3875,Bookstore,-33.872596249011494,18.633854984543508,4cd6908f122ba1431d7e33a1,Cape Town,Durbanville
41,,Ocean Basket Glen Garry,2774,Seafood Restaurant,-33.857484402592135,18.671161490355473,4d0f8b9bd467236a46bdbe4a,Cape Town,Durbanville
42,,Vida E Caffe,4058,Coffee Shop,-33.87467483208203,18.634894570475733,4f45ee72e4b07d8af2efc171,Cape Town,Durbanville
43,7550,Durbanville Golf Course,1100,Golf Course,-33.83495857600362,18.659472011023176,4b8d6233f964a5207cf832e3,Cape Town,Durbanville
44,,Limnos Bakery,4926,Bakery,-33.88292471301843,18.635199240909177,4ba85f7bf964a52079d839e3,Cape Town,Durbanville
45,7551,SPAR,1847,Supermarket,-33.83348749,18.63121193,4c7bb25097028cfab98be1fe,Cape Town,Durbanville
46,7500,Pick 'n Pay,7646,Supermarket,-33.86557648309723,18.572547316620064,4c5c22a19b28d13aaedd5570,Cape Town,Durbanville
47,,Durbanville Hills Wine Estate,7960,Vineyard,-33.824714047473826,18.565417553766203,4be7bfe7e1b39521f22121c1,Cape Town,Durbanville
48,,Yuz Sushi,4608,Sushi Restaurant,-33.88008035580786,18.635715593392188,4dc19693b0fb1c18ee67094d,Cape Town,Durbanville
49,,Slug And Lettuce,869,Steakhouse,-33.83292198978405,18.646268665951144,5256f5a211d2857ca3662556,Cape Town,Durbanville
50,,Arugula Bistro & Bread,4713,Restaurant,-33.8739241137782,18.61848919084369,4f7ea198e4b077c1807d3e4f,Cape Town,Durbanville
51,7530,Tyger Waterfront,4458,Office,-33.876702988162556,18.629400662289278,4bcc70a80687ef3b5433dfcc,Cape Town,Durbanville
52,,De Oude Welgemoed Restaurant,4595,Pizza Place,-33.87043028504159,18.615483843164842,4e7d7dd69a521ffdaa4e03ea,Cape Town,Durbanville
53,7536,Cattle Baron Grill House,4585,Steakhouse,-33.87873,18.63165,4daf12894df0f639f2595242,Cape Town,Durbanville
54,7500,SPAR,7554,Grocery Store,-33.873954,18.578498,4c5c37b7fff99c74ea2f33d3,Cape Town,Durbanville
55,7550,Virgin Active Health Club,992,Gym,-33.831549399923496,18.64723235867574,4d13181affa1224b3ff59dad,Cape Town,Durbanville
56,,Pick n Pay Hypermarket,5917,Shopping Mall,-33.883470291100515,18.68676670197481,4cbab08ebac93704636fed7c,Cape Town,Durbanville
57,,Sir Loin,4277,Steakhouse,-33.85073803372924,18.69395837879709,54bf7da7498ec4a8eb923636,Cape Town,Durbanville
58,,Makro,4232,Warehouse Store,-33.84838903943432,18.694167944790212,4fc8b163e4b03a05d4a5d3b7,Cape Town,Durbanville
59,7560,Panda's Chinese Restaurant & Takeaway,7587,Chinese Restaurant,-33.883005376249976,18.71339979497272,4c56f7827329c928f1bd8d80,Cape Town,Durbanville
60,7530,Tyger Valley Centre,3876,Shopping Mall,-33.8726891648905,18.634115104706325,4b45b6a9f964a5207f0f26e3,Cape Town,Durbanville
61,,Cape Gate Spar,4232,Supermarket,-33.85084756588376,18.693422068737316,4cebd46ff8653704e8fcc4c4,Cape Town,Durbanville
62,,Bossa Social Cafe & Bar,4306,Cocktail Bar,-33.875031632145934,18.628989754192688,514de7ace4b08621ab8d3b9f,Cape Town,Durbanville
63,,Checkers,2591,Convenience Store,-33.843976964481364,18.677121952643528,4c9164ccb641236abe4d8179,Cape Town,Durbanville
64,7530,Burger Fair,7068,Fast Food Restaurant,-33.90377171056637,18.648757309119112,4c599205d3aee21ebf7d6855,Cape Town,Durbanville
65,7560,Capegate Shopping Centre,4361,Shopping Mall,-33.85126197,18.69472219,4dae8c71cda1ea0bb0406103,Cape Town,Durbanville
66,,Greens,7649,Italian Restaurant,-33.86508531544863,18.57228084634829,4cd514f794848cfa1810e4b1,Cape Town,Durbanville
67,,Copper Club Eatery,4434,Burger Joint,-33.876739501953125,18.6301326751709,564dfed8498ee48b0efd5236,Cape Town,Durbanville
68,,Yummy zone,4177,Sushi Restaurant,-33.87633671030918,18.636945057877476,4f47cbeae4b0683d4ec88271,Cape Town,Durbanville
69,,Checkers,3496,Grocery Store,-33.86784230906674,18.631309359614175,4c7cf12faa3ba093c0faab74,Cape Town,Durbanville
70,,Pick 'n Pay,3918,Grocery Store,-33.873319535551154,18.63482902784354,4d5944ebfe7c224b902276b5,Cape Town,Durbanville
71,,Stodels Nursery,3953,Flower Shop,-33.87330488198107,18.665180904242263,4bb89d56b35776b0c709c901,Cape Town,Durbanville
72,7550,Bella Bellota Durbanville,1196,Sports Bar,-33.82953206671463,18.649671840572978,4edcf3987ee5e8e3e9db39a7,Cape Town,Durbanville
73,,Tygerberg hill,6509,Scenic Lookout,-33.889035792645,18.610560895385028,4f2252cbe4b083187463a574,Cape Town,Durbanville
74,7551,Tables At Nitida,5251,Tea Room,-33.83500462160035,18.593007589549188,4d7cc665da568cfab63c6cff,Cape Town,Durbanville
75,,Yang yangs,4856,Chinese Restaurant,-33.882451720499006,18.662901767670377,4dd69e367d8b322663db5ac3,Cape Town,Durbanville
76,,Burger King,3870,Fast Food Restaurant,-33.8725596386889,18.633881763727175,51bb5519498e92fc734b7166,Cape Town,Durbanville
77,,Klein Roosboom,7366,Vineyard,-33.818472283924294,18.574234326409268,4e4100741f6e54050be48b20,Cape Town,Durbanville
78,,Bunker Bar & Restaurant,8930,Bar,-33.84267461097129,18.552899779345044,4c94e032f7cfa1cdd3c0b715,Cape Town,Durbanville
79,,Cape Garden Centre,8221,Garden Center,-33.8335186724196,18.73798439947587,4bb71344f562ef3b93013197,Cape Town,Durbanville
80,7530,Silver Spur,6072,Breakfast Spot,-33.8923636547782,18.629902200687045,4d4c48201ae437042ceef260,Cape Town,Durbanville
81,7500,Nando's,7744,Portuguese Restaurant,-33.8653561,18.5713068,4e08c3b114959022c89e7f19,Cape Town,Durbanville
82,,Pinehurst Centre,3393,Convenience Store,-33.832757753000315,18.685008574072572,52dbab3b498e836131d0640d,Cape Town,Durbanville
83,,Plattekloof Hill,7806,Scenic Lookout,-33.88478598775065,18.584178742919338,4c4c6a7f712ac92874a64d6e,Cape Town,Durbanville
84,7570,Checkers Okavango Crossing,4252,Supermarket,-33.83924361063571,18.695421621626735,598895e6e96d0c565386bffc,Cape Town,Durbanville
85,7500,Cattle Baron Grill House,7588,Steakhouse,-33.87438415378863,18.578369278223168,4c9b9f1e78ffa0933acf7675,Cape Town,Durbanville
86,7530,Poplars Restaurant,3725,Restaurant,-33.84091089468405,18.609162331567475,4b5163d8f964a520504c27e3,Cape Town,Durbanville
87,,Checkers,9701,Supermarket,-33.84103854760453,18.544521013495704,4d404c9faae1b1f7d89f85f5,Cape Town,Durbanville
88,,Woolworths Food,7681,Grocery Store,-33.86590089943587,18.57229471818825,4da9ae7c93a04642f06c0c91,Cape Town,Durbanville
89,,Schoongezicht Restaurant,8560,Restaurant,-33.89551347506501,18.713881203158177,4d7bd13bda568cfa320959ff,Cape Town,Durbanville
90,7500,Plattekloof Village,7681,Shopping Mall,-33.86550518109846,18.57210157785989,4bf844d7c07c9c74cccfbbef,Cape Town,Durbanville
91,7550,Checkers Durbanville,1050,Grocery Store,-33.83094287365553,18.647743287291053,4d1ca104c17ff04d1230c841,Cape Town,Durbanville
92,,Chocolat Café Decor,1108,Coffee Shop,-33.83042095098909,18.647732299566467,4bcec422cc8cd13aecd1c4cf,Cape Town,Durbanville
93,,Cobble Walk,2614,Shopping Mall,-33.84392872937349,18.677382931754114,4b587e2af964a5205e5a28e3,Cape Town,Durbanville
94,7538,Tygerberg Nature Reserve,6147,Other Great Outdoors,-33.87621300146079,18.598946713553726,4d0def263bbaa1431efa3fda,Cape Town,Durbanville
95,7551,Mugg & Bean,752,Coffee Shop,-33.8336878,18.6476441,4c7e2c3fd461a143ae2d7ff5,Cape Town,Durbanville
96,,Bamboo Garden Restaurant,8209,Restaurant,-33.833485,18.737852,4ee352322c5b5fc6cb42554c,Cape Town,Durbanville
97,7441,Total,9708,Gas Station,-33.837201,18.544514,4bd8299d35aad13a342e90f3,Cape Town,Durbanville
98,7463,Cafe Fino,10000,Restaurant,-33.89165199025316,18.56068865282671,4c552bab728920a15cbef083,Cape Town,Durbanville
99,7551,Wimpy,1010,Burger Joint,-33.831468,18.646806,4e9ac9fa4901d3b0b70dbf86,Cape Town,Durbanville
0,7945,Surfer's Corner,1269,Surf Spot,-34.09522809448751,18.47125034420314,4bae1e87f964a520c5863be3,Cape Town,Muizenberg
1,7975,Muizenberg Beach,1740,Beach,-34.10839345928985,18.47074270248413,4b48476af964a520024b26e3,Cape Town,Muizenberg
2,,St James Beach,3337,Beach,-34.11895264257002,18.45895678725493,4bc1802c461576b0bd197c32,Cape Town,Muizenberg
3,7950,Empire Cafe,1873,Breakfast Spot,-34.107972156221784,18.468434197990824,4b3b3760f964a520827125e3,Cape Town,Muizenberg
4,7945,Blue Bird Garage Market,1551,Market,-34.10360358507214,18.469333948690874,4d026faa60e737047dbbe9aa,Cape Town,Muizenberg
5,,Lifestyle surfshop,1818,Sporting Goods Shop,-34.10819990330887,18.46940715234569,4d402b041bd2a1433c32f07c,Cape Town,Muizenberg
6,,Earth Fair Food Market,3478,Food Court,-34.07458216371472,18.459441771696007,4b6d4383f964a5202b6e2ce3,Cape Town,Muizenberg
7,7945,Tiger's Milk,1812,Restaurant,-34.10813515003985,18.469427056534016,5496ae79498edf459cbf7752,Cape Town,Muizenberg
8,7945,Lorenzo Marx,674,Coffee Shop,-34.09420320453125,18.490519583454553,4ffd3826e4b07c449d5a533f,Cape Town,Muizenberg
9,,Blue Bird Garage,1544,Flea Market,-34.10363106884729,18.469441173452026,4cd43858536654812f8c2bed,Cape Town,Muizenberg
10,7946,Gaslight Cafe,1829,Café,-34.10813193253958,18.469186897368544,4d6c88817585b1f7f1a30fd5,Cape Town,Muizenberg
11,,Muizenberg Flea Market,694,Flea Market,-34.102981917653054,18.48040848620249,4ba5ec1ef964a520692939e3,Cape Town,Muizenberg
12,7945,Virgin Active Health Club,4536,Gym,-34.079491801424744,18.4407149297338,4b62d9e8f964a52082552ae3,Cape Town,Muizenberg
13,7945,Primi Piatti,1791,Italian Restaurant,-34.107922,18.469512,52bbf8c7498efe0dfd38a0a6,Cape Town,Muizenberg
14,,Sunrise Beach,667,Beach,-34.10337168015757,18.48189815610369,4e0b3e9acc3f0e8737cad9f0,Cape Town,Muizenberg
15,,Lucky Fish & Chips,1755,Fish & Chips Shop,-34.10803582123931,18.470134906343823,5131ee3de4b0d7075de227ba,Cape Town,Muizenberg
16,,Harbour House,4829,Seafood Restaurant,-34.12976088091904,18.449190503592668,4b8d3f85f964a520beef32e3,Cape Town,Muizenberg
17,,Stoked Backpackers,1992,Hostel,-34.109012104182455,18.46778422421026,50ed26ace4b009bc96318c6f,Cape Town,Muizenberg
18,,Casa labia,2245,Italian Restaurant,-34.11117971566934,18.466393148985166,4c3c49d27f49c9b64f9e6be3,Cape Town,Muizenberg
19,,Clovelly Country Club,5906,Golf Course,-34.12240533754671,18.427856241487753,4c43fec7f0bdd13acdffc8cc,Cape Town,Muizenberg
20,7990,Olympia Café & Deli,4729,Café,-34.12763948370044,18.44809931608288,4bb5b6f7ef159c74defe74f7,Cape Town,Muizenberg
21,7806,Food Lover's Market,4574,Grocery Store,-34.06308886,18.45814393,4eec8036e3002155925590fc,Cape Town,Muizenberg
22,,Steenberg Vineyards,6242,Vineyard,-34.075247202420954,18.422678380261956,4b77dab9f964a52072ac2ee3,Cape Town,Muizenberg
23,7137,Mugg & Bean,4794,Coffee Shop,-34.06372284322648,18.452896706350316,4f79a0d5e4b0290a8d5f0e23,Cape Town,Muizenberg
24,,Checkers,1766,Supermarket,-34.10640308148272,18.46853482754417,4bfe3d9b4cf820a12794edf4,Cape Town,Muizenberg
25,,Fish Hoek Beach,6377,Beach,-34.13711698645851,18.43428611755371,4b6d405af964a5209f6d2ce3,Cape Town,Muizenberg
26,7945,Italian Kitchen,4497,Italian Restaurant,-34.06564341054294,18.455176939383563,4cb341fcc939721ecd94b69e,Cape Town,Muizenberg
